,Fresh Fruit,Added on,Sweaty,Member ratings,Bottled for,Wishlist num,Leafy,Oily,Bottler,Collection,All Rating,Whiskybase ID,Kippery,Citric,Sherried,Mossy,Nutty,Toasted,Plastic,Solvent,Barcode,Medicinal,Coal-gas,Husky,Yeasty,Hay-like,Leathery,Vegetative,Dried Fruit,Calculated age,Category,Strength,Casktype,Green-House,New Wood,Number of bottles,Honey,Price,Bottled,Distillery,Vanilla,Malt Extract,Vintage,Cooked Fruit,Tobacco,Chocolate,Bottle code,Casknumber,Stated Age,Smokey,Market,Cooked Vegetable,Old Wood,Cooked Mash,Rubbery,Votes,Size,Fragant,Sandy,Bottling serie,Label
63,0,09 May 2013 7:40 pm,0,52,"Samaroli, Brescia",48,0,0,R. W. Duthie & Co. (RWD),24,94.62,WB41864,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Sherry Hogshead Cask,0,0,240,0,€ 1203.61,1984,Glen Moray,0,0,1959,0,0,0,NaN,NaN,25 years old,0, Italy,0,0,0,0,52,750 ml,0,0,NaN,NaN
64,0,11 Apr 2009 10:47 am,0,97,NaN,42,0,0,Distillery Bottling,56,94.61,WB7297,0,1,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Casks,0,0,NaN,0,€ 7787.11,NaN,Bowmore,0,0,1956,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,97,700 ml,0,0,Islay Pure Malt,NaN
65,0,27 Oct 2007 2:12 pm,0,42,Oddbins,36,0,0,Distillery Bottling,55,94.58,WB577,0,0,0,0,0,0,0,0,5010494226270,0,0,0,0,0,0,0,0,NaN,Single Malt,48.3 % Vol.,Bourbon Cask,0,0,239,0,€ 10476.42,24.08.2004,Ardbeg,0,0,24.03.1972,0,0,0,NaN,866,32 years old,0, United Kingdom,0,0,0,0,42,700 ml,0,0,Single Cask,NaN
66,0,21 Nov 2007 8:36 pm,0,53,NaN,42,0,0,Distillery Bottling,51,94.58,WB888,0,0,0,0,0,0,0,0,5010494232271,0,0,0,0,0,0,0,0,NaN,Single Malt,49.2 % Vol.,Bourbon Hogshead,0,0,216,0,€ 8979.79,13.10.2004,Ardbeg,0,0,27.10.1972,0,0,0,NaN,2781,31 years old,0, France,0,0,0,0,53,700 ml,0,0,NaN,NaN
67,0,01 Nov 2016 2:55 pm by holborndrinker,0,22,NaN,61,0,0,Distillery Bottling,24,94.55,WB88662,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.9 % Vol.,1st Fill Sherry Casks,0,0,159,0,€ 76955.51,2016,Bowmore,0,0,05.11.1964,0,0,0,NaN,3708 & 3714,50 years old,0,NaN,0,0,0,0,22,700 ml,0,0,Black Bowmore - The Last Cask,NaN
68,0,20 Jun 2011 9:33 pm,0,33,NaN,44,0,0,Kingsbury (Kb),25,94.55,WB23005,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.0 % Vol.,Sherry Cask,0,0,NaN,0,€ 48918.94,06.1996,Ardbeg,0,0,08.03.1967,0,0,0,NaN,923,29 years old,0,NaN,0,0,0,0,33,700 ml,0,0,NaN,NaN
69,0,13 Jan 2008 2:48 pm,0,49,NaN,48,0,0,Distillery Bottling,48,94.54,WB1303,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,30 years old,Single Malt,46.3 % Vol.,Fino,0,0,165,0,€ 11648.35,03.05.2006,Ardbeg,0,0,26.12.1975,0,0,0,NaN,4717,NaN,0, United Kingdom,0,0,0,0,49,700 ml,0,0,Feis Ile 2006,NaN
70,0,01 Dec 2014 5:55 pm by Sjaunja,0,22,NaN,41,0,0,Distillery Bottling,26,94.53,WB61889,0,0,0,0,0,0,0,0,5060193841960,0,0,0,0,0,0,0,0,NaN,Single Malt,41.7 % Vol.,Bourbon Barrel,0,0,191,0,€ 7848.45,14.05.2014,Glenglassaugh,0,0,15.02.1963,0,0,1,NaN,3301,51 years old,0,NaN,0,0,0,0,22,700 ml,0,0,NaN,NaN
71,0,13 Jan 2008 2:48 pm,0,86,V.E.L.I.E.R Italy,102,0,0,Distillery Bottling,84,94.52,WB1295,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,49.9 % Vol.,Oak cask,0,0,246,0,€ 7957.52,05.05.2003,Ardbeg,0,0,27.10.1972,0,0,0,NaN,2782,30 years old,0, Italy,0,0,0,0,86,700 ml,0,0,NaN,NaN
72,0,05 Apr 2014 6:51 pm by whiskyman_de,1,307,NaN,141,0,0,Distillery Bottling,279,94.51,WB53760,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.6 % Vol.,Refill Sherry Butt,0,0,582,0,€ 3299.95,02.2014,Glenglassaugh,0,0,25.10.1972,0,0,0,NaN,2114,41 years old,0,NaN,0,0,0,0,307,700 ml,0,0,Rare Cask Release - Batch 1,NaN
73,0,11 Apr 2009 12:58 pm,0,46,US and Asian market,55,0,0,Distillery Bottling,55,94.51,WB7307,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,55.0 % Vol.,NaN,0,0,750,0,€ 13707.52,21.09.2000,Ardbeg,0,0,1974,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,46,750 ml,0,0,4th Release,NaN
74,0,12 Oct 2009 11:10 pm,0,54,NaN,38,0,0,Distillery Bottling,132,94.51,WB11165,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,5000,0,€ 11234.57,1996,Macallan,0,0,NaN,0,0,0,NaN,incl.Cask no.-1580,NaN,0,NaN,0,0,0,0,54,700 ml,0,0,Bonded: -1961,NaN
75,0,13 Jan 2008 2:48 pm,0,31,NaN,30,0,0,Distillery Bottling,34,94.5,WB1305,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,24 years old,Single Malt,46.7 % Vol.,Sherry Hogshead,0,0,248,0,€ 3076.40,19.07.2000,Ardbeg,0,0,26.12.1975,0,0,0,NaN,4700,NaN,0, Japan,0,0,0,0,31,700 ml,0,0,Manager's Choice,NaN
76,0,28 Mar 2009 11:55 pm,0,28,NaN,12,0,0,Distillery Bottling,20,94.5,WB7047,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.5 % Vol.,Sherry Hogshead,0,0,194,0,€ 8255.61,27.02.2007,Glenfarclas,0,0,29.05.1959,0,0,0,NaN,1816,47 years old,0,NaN,0,0,0,0,28,700 ml,0,0,The Family Casks,NaN
77,0,13 Jan 2008 2:48 pm,0,50,NaN,31,0,0,Distillery Bottling,54,94.49,WB1289,0,0,0,0,0,0,0,0,5010494228274,0,0,0,0,0,0,0,0,NaN,Single Malt,45.3 % Vol.,Bourbon Hogshead,0,0,216,0,€ 7782.48,13.10.2004,Ardbeg,0,0,24.03.1972,0,0,0,NaN,861,32 years old,0, Germany,0,0,0,0,50,700 ml,0,0,NaN,NaN
78,0,08 Sep 2007 9:48 pm,0,52,NaN,22,0,0,Distillery Bottling,30,94.49,WB399,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,American Oak & Gonzalez Byass Sherry Casks,0,0,1000,0,€ 7198.02,2006,Dalmore,0,0,21.03.1966,0,0,0,NaN,NaN,40 years old,0,NaN,0,0,0,0,52,750 ml,0,0,Rare & Prestige,NaN
79,0,17 Apr 2012 10:01 pm,0,29,Samaroli,56,0,0,R. W. Duthie & Co. (RWD),27,94.48,WB32205,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Wood,0,0,360,0,€ 21493.25,1983,NaN,0,0,1964,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,29,750 ml,0,0,Pure Malt Scotch Whisky,NaN
80,0,15 Nov 2012 3:41 pm,0,24,NaN,39,0,0,Cadenhead (CA),15,94.48,WB37615,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.5 % Vol.,NaN,0,0,NaN,0,€ 17523.89,NaN,Springbank,0,0,1965,0,0,0,NaN,2164,NaN,0,NaN,0,0,0,0,24,700 ml,0,0,Distillery Label,NaN
81,0,19 Nov 2013 11:43 pm,0,51,Samaroli,28,0,1,R. W. Duthie & Co. (RWD),19,94.47,WB46398,1,1,0,1,0,2,0,0,NaN,1,0,1,0,1,1,0,0,NaN,Single Malt,57.0 % Vol.,NaN,0,1,240,0,NONE,1990,Ardbeg,1,1,1974,0,1,0,NaN,NaN,15 years old,1, Italy,0,0,0,0,51,750 ml,0,0,NaN,NaN
82,1,09 Oct 2009 10:36 am,0,105,NaN,85,0,1,Distillery Bottling,93,94.46,WB11046,0,0,1,0,0,1,0,0,NaN,0,0,0,0,0,0,0,1,NaN,Single Malt,46.0 % Vol.,NaN,0,1,NaN,0,€ 6196.23,09.1999,Springbank,1,0,NaN,0,1,1,NaN,NaN,35 years old,0,NaN,0,0,0,0,105,700 ml,0,0,Millennium Bottling Limited Edition,NaN
83,0,23 Jul 2011 12:45 am,0,28,NaN,22,0,0,Duncan Taylor (DT),19,94.46,WB23894,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,44.9 % Vol.,NaN,0,0,171,0,€ 2670.00,NaN,Bowmore,0,0,1966,0,0,0,NaN,3313,43 years old,0,NaN,0,0,0,0,28,700 ml,0,0,Peerless,NaN
84,0,05 Aug 2010 5:48 pm,0,42,"by Campbell, Hope & King, Elgin",16,0,0,Distillery Bottling,31,94.45,WB17646,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,80 (proof),Matured in Sherry Wood,0,0,NaN,0,€ 6000.00,NaN,Macallan,0,0,1959,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,42,750 ml,0,0,Rinaldi Import,NaN
85,0,26 Apr 2014 4:49 pm by adrenalin,0,25,"Rodica SA, Vernier-Geneve",17,0,0,Distillery Bottling,20,94.43,WB54289,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 1148.00,1996,Macallan,0,0,1970,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,25,700 ml 750 ml,0,0,The Anniversary Malt,NaN
86,0,27 Feb 2008 5:02 pm,0,51,NaN,20,0,0,Distillery Bottling,27,94.43,WB1591,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.6 % Vol.,Sherry Butt,0,0,406,0,€ 9309.46,27.02.2007,Glenfarclas,0,0,26.02.1954,0,0,0,L270207  30922BB,444,53 years old,0,NaN,0,0,0,0,51,700 ml,0,0,The Family Casks,NaN
87,0,16 May 2014 9:17 am by WhiskyJug,0,23,NaN,20,0,0,Distillery Bottling,5,94.43,WB54765,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Sherry Cask,0,0,NaN,0,€ 1000.00,1993,Springbank,0,0,1962,0,0,0,NaN,NaN,30 years old,0,NaN,0,0,0,0,23,750 ml,0,0,White Label Big Golden S,NaN
88,0,09 Jan 2011 5:30 pm,0,41,NaN,23,0,0,Distillery Bottling,74,94.42,WB20170,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 6746.98,1998,Macallan,0,0,1972,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,41,700 ml 700 ml 750 ml,0,0,The Anniversary Malt,NaN
89,0,14 Mar 2015 7:21 pm by John Barleycorn,0,58,NaN,115,0,0,Distillery Bottling,59,94.41,WB65422,0,0,0,1,0,0,0,0,5029704218080,0,0,0,0,0,0,0,0,NaN,Single Malt,46.7 % Vol.,Various Casks + Oloroso Sherry Casks Finish,0,0,500,0,€ 4791.49,2014,Tobermory,0,0,1972,0,0,0,NaN,NaN,42 years old,0,NaN,0,0,0,0,58,700 ml,0,0,Dùsgadh,NaN
90,1,25 May 2008 5:10 pm,0,22,NaN,27,0,0,Duncan Taylor (DT),29,94.41,WB2193,0,1,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,1,NaN,Single Malt,43.5 % Vol.,Oak cask,0,1,153,0,€ 4927.26,08.2006,Bowmore,0,0,05.1966,1,0,0,NaN,3315,40 years old,0,NaN,0,0,0,0,22,700 ml,0,0,Peerless,NaN
91,0,14 Oct 2007 9:31 pm,0,111,NaN,93,0,1,Distillery Bottling,100,94.41,WB493,1,1,1,0,1,1,0,0,NaN,1,1,0,0,0,1,0,1,NaN,Single Malt,49.7 % Vol.,Sherry Cask,0,0,910,1,€ 12561.43,2005,Laphroaig,1,0,1974,1,1,1,NaN,NaN,31 years old,1,NaN,1,1,0,0,111,700 ml,0,0,La Maison du Whisky,NaN
92,0,12 Jul 2009 10:42 pm,0,86,NaN,104,0,0,Distillery Bottling,93,94.4,WB9531,0,0,0,0,0,1,0,0,5000281008219,0,0,0,0,0,0,0,0,NaN,Single Malt,58.7 % Vol.,NaN,0,0,NaN,0,€ 12409.96,1995,Brora,0,0,1972,0,0,0,NaN,NaN,22 years old,0,NaN,0,0,0,0,86,700 ml,0,0,Rare Malts Selection,NaN
93,0,01 May 2010 2:44 pm,0,23,NaN,28,0,0,R. W. Duthie & Co. (RWD),17,94.39,WB15672,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,56.0 % Vol.,NaN,0,0,408,0,€ 2949.99,1987,Balvenie,0,0,1974,0,0,0,Samaroli,NaN,NaN,0,NaN,0,0,0,0,23,750 ml,0,0,NaN,NaN
94,0,08 Mar 2010 5:12 pm,0,27,NaN,18,0,0,Distillery Bottling,12,94.38,WB14329,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,NaN,0,€ 1807.23,01.1995,Springbank,0,0,12.1962,0,0,0,NaN,NaN,32 years old,0,NaN,0,0,0,0,27,700 ml,0,0,White Label Big Golden S,NaN
95,0,21 Sep 2011 1:01 pm,0,22,NaN,5,0,0,Distillery Bottling,7,94.37,WB25369,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,44.3 % Vol.,Married Hogshead,0,0,350,0,€ 22159.09,2002,Macallan,0,0,1946,0,0,0,NaN,46/3M,56 years old,0,NaN,0,0,0,0,22,700 ml,0,0,Fine & Rare,NaN
96,0,31 May 2009 9:16 pm,0,18,NaN,32,0,0,Moon-Import (MI),25,94.36,WB8770,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Sherry Wood,0,0,504,0,€ 9750.00,1987,Springbank,0,0,1965,0,0,0,NaN,363,NaN,0,NaN,0,0,0,0,18,750 ml,0,0,The Birds - first collection,NaN
97,0,21 Nov 2007 8:36 pm,0,56,"Juuls Vinhandel, Copenhagen",52,0,0,Distillery Bottling,74,94.36,WB889,0,0,0,0,0,0,0,0,5010494229271,0,0,0,0,0,0,0,0,NaN,Single Malt,51.4 % Vol.,Bourbon Hogshead,0,0,245,0,€ 9672.98,14.10.2004,Ardbeg,0,0,27.10.1972,0,0,0,NaN,2780,31 years old,0, Denmark,0,0,0,0,56,700 ml,0,0,Ping No. 1,NaN
98,0,25 Mar 2019 7:10 pm by dirkmemphis,0,55,NaN,9,0,0,Distillery Bottling,39,94.35,WB128323,0,0,0,0,0,0,0,0,5013967003873,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,American Oak & Gonzalez Byass Sherry Casks,0,0,1000,0,€ 17991.77,2006,Dalmore,0,0,21.03.1966,0,0,0,NaN,NaN,40 years old,0,NaN,0,0,0,0,55,700 ml 750 ml,0,0,NaN,NaN
99,0,24 Jul 2011 3:53 am,0,31,NaN,9,0,0,Gordon & MacPhail (GM),15,94.34,WB25882,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 1000.00,1989,Mortlach,0,0,1939,0,0,0,NaN,NaN,50 years old,0,NaN,0,0,0,0,31,50 ml 750 ml,0,0,Celtic Series - Book of Kells,Decanter
100,0,06 Sep 2016 7:31 pm by adrenalin,0,17,NaN,4,0,0,Distillery Bottling,3,94.33,WB86531,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,55.9 % Vol.,NaN,0,0,NaN,0,€ 19247.32,2002,Macallan,0,0,1971,0,0,0,NaN,7556,30 years old,0,NaN,0,0,0,0,17,50 ml,0,0,Fine & Rare,NaN
101,0,14 Dec 2015 9:07 am by dram-drinker,0,19,NaN,10,0,0,Distillery Bottling,5,94.33,WB75610,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,58.1 % Vol.,Oak Sherry Cask,0,0,NaN,0,NONE,06.1990,Springbank,0,0,01.1966,0,0,0,NaN,1966 443,24 years old,0,NaN,0,0,0,0,19,50 ml,0,0,Local Barley - West Highland,NaN
102,0,17 Jul 2020 9:04 pm by Boemel71,0,17,NaN,6,0,0,Distillery Bottling,3,94.33,WB162171,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,55.9 % Vol.,Sherry wood,0,0,515,0,NONE,2002,Macallan,0,0,1971,0,0,0,NaN,7556,30 years old,0,NaN,0,0,0,0,17,50 ml 700 ml,0,0,Fine & Rare,NaN
103,0,05 Aug 2010 6:06 pm,0,29,NaN,11,0,0,Distillery Bottling,18,94.33,WB17653,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 12510.49,1983,Macallan,0,0,1957,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,29,750 ml 750 ml,0,0,The Anniversary Malt,NaN
104,1,03 Dec 2009 11:47 am,0,63,Samaroli import,31,2,1,R. W. Duthie & Co. (RWD),20,94.32,WB12035,0,1,0,0,0,0,0,0,NaN,1,0,0,0,1,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,648,1,€ 11722.45,1987,Mortlach,1,2,01.1962,0,1,1,NaN,NaN,25 years old,1, Italy,0,1,0,0,63,750 ml,0,0,NaN,NaN
105,0,07 Aug 2010 2:35 pm,0,35,Samaroli,30,0,0,R. W. Duthie & Co. (RWD),24,94.32,WB17416,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,57.0 % Vol.,NaN,0,0,540,0,€ 14065.93,1988,Ardbeg,0,0,1973,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,35,750 ml,0,0,20th anniversary,NaN
106,0,27 Dec 2009 7:09 pm,0,27,NaN,10,0,0,Distillery Bottling,14,94.32,WB12688,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,56.4 % Vol.,NaN,0,0,NaN,0,€ 22753.19,2002,Macallan,0,0,1971,0,0,0,NaN,4280,30 years old,0,NaN,0,0,0,0,27,50 ml 700 ml,0,0,Fine & Rare,NaN
107,0,15 Mar 2012 8:33 pm,0,17,NaN,12,0,0,Distillery Bottling,10,94.31,WB31151,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.4 % Vol.,Hogshead,0,0,NaN,0,NONE,2002,Macallan,0,0,1970,0,0,0,NaN,9033,31 years old,0,NaN,0,0,0,0,17,50 ml 700 ml 750 ml,0,0,Fine & Rare,NaN
108,0,11 Jun 2009 10:20 am,0,50,Samaroli,43,0,0,R. W. Duthie & Co. (RWD),30,94.29,WB8962,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,55.0 % Vol.,NaN,0,0,480,0,€ 2500.00,1986,Glenugie,0,0,1966,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,50,750 ml,0,0,NaN,NaN
109,0,07 Apr 2010 2:26 pm,0,21,NaN,35,0,0,Distillery Bottling,10,94.28,WB15471,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,100,0,€ 5785.63,12.09.1974,Bowmore,0,0,1955,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,21,375 ml,0,0,Ceramic decanter - commemorate opening Visitor Centre,NaN
110,0,10 Aug 2010 2:13 pm,0,24,NaN,22,0,0,Samaroli (Sa),29,94.27,WB18025,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.0 % Vol.,NaN,0,0,660,0,€ 14885.33,1989,Springbank,0,0,1965,0,0,0,NaN,NaN,23 years old,0, Italy,0,0,0,0,24,750 ml,0,0,Ageing Monography,NaN
111,0,13 Jan 2008 2:48 pm,0,45,NaN,23,0,0,Distillery Bottling,56,94.26,WB1291,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,26 years old,Single Malt,44.8 % Vol.,Sherry Hogshead,0,0,228,0,€ 2962.82,26.03.2002,Ardbeg,0,0,26.12.1975,0,0,0,NaN,4716,NaN,0, Germany,0,0,0,0,45,700 ml,0,0,Single Cask,NaN
112,0,13 Jan 2008 2:48 pm,0,43,NaN,55,0,0,Distillery Bottling,52,94.25,WB1286,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,32 years old,Single Malt,52.5 % Vol.,NaN,0,0,109,0,€ 4800.00,31.08.2006,Ardbeg,0,0,12.07.1974,0,0,0,NaN,3309,NaN,0, France,0,0,0,0,43,700 ml,0,0,La Maison du Whisky,NaN
113,0,21 Nov 2007 8:36 pm,0,27,NaN,25,0,0,Distillery Bottling,47,94.25,WB887,0,0,0,0,0,0,0,0,5010494228274,0,0,0,0,0,0,0,0,NaN,Single Malt,48.5 % Vol.,Bourbon Hogshead,0,0,236,0,€ 8979.79,13.10.2004,Ardbeg,0,0,24.03.1972,0,0,0,NaN,868,32 years old,0, Sweden,0,0,0,0,27,700 ml,0,0,NaN,NaN
114,0,27 Oct 2007 10:11 pm,0,141,NaN,116,0,0,Distillery Bottling,138,94.24,WB633,0,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,NaN,Single Malt,57.4 % Vol.,5 Oloroso Sherry Casks,0,0,972,0,€ 12008.39,2007,Laphroaig,0,0,1980,0,0,0,NaN,NaN,27 years old,0,NaN,0,0,0,0,141,700 ml 700 ml,0,0,NaN,NaN
115,0,22 Mar 2010 6:48 pm,0,23,Rinaldi Import,8,0,0,Distillery Bottling,15,94.24,WB14771,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 16600.32,1981,Macallan,0,0,1940,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,23,750 ml,0,0,The Malt,Red Ribbon
116,0,30 Apr 2013 9:44 pm,0,31,Tappo Sughero,55,0,0,Distillery Bottling,18,94.24,WB41678,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,59.0 % Vol.,NaN,0,0,NaN,0,NONE,NaN,Springbank,0,0,NaN,0,0,0,NaN,NaN,10 years old,0,NaN,0,0,0,0,31,750 ml,0,0,100% Pure Malt,NaN
117,0,30 Jul 2011 6:46 pm,0,51,NaN,26,0,0,Distillery Bottling,38,94.24,WB26066,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 6738.99,1979,Bowmore,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,51,757 ml,0,0,75 Proof - 26 2/3 Fl.oz.,NaN
118,0,12 Sep 2011 1:35 pm,0,50,NaN,43,0,0,Signatory Vintage (SV),26,94.23,WB25154,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.8 % Vol.,Spanish Sherry Butt,0,0,496,0,€ 8114.26,30.11.1998,Glenfarclas,0,0,19.09.1958,0,0,0,NaN,2232,40 years old,0,NaN,0,0,0,0,50,50 ml 700 ml,0,0,10th Anniversary 1988-1998 of Signatory,NaN
119,2,24 May 2008 11:55 pm,0,39,NaN,21,0,2,Duncan Taylor (DT),24,94.23,WB2191,0,1,0,1,1,1,0,1,NaN,0,0,0,0,1,0,0,1,NaN,Single Malt,43.4 % Vol.,Oak cask,0,1,151,1,€ 4890.25,05.2006,Bowmore,2,0,05.1966,1,1,0,NaN,3316,40 years old,1,NaN,0,0,0,0,39,700 ml,0,0,Rare Auld,NaN
120,0,24 Nov 2010 4:16 pm,0,42,Meregalli Import,44,0,1,Gordon & MacPhail (GM),7,94.23,WB19171,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,64.7 % Vol.,NaN,0,0,NaN,0,€ 7800.00,1985,Port Ellen,0,0,1969,0,0,0,SC 247,NaN,15 years old,0, Italy,0,0,0,0,42,750 ml,0,0,Celtic Label,NaN
121,0,03 Dec 2009 12:54 pm,0,65,"Samaroli, Brescia",26,0,0,R. W. Duthie & Co. (RWD),41,94.22,WB12036,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,59.0 % Vol.,Sherry Wood,0,0,2400,0,€ 8129.65,1983,Ardbeg,0,0,1974,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,65,750 ml,0,0,NaN,NaN
122,0,23 Oct 2008 1:11 pm,0,164,La Maison du Whisky,63,0,1,Distillery Bottling,135,94.22,WB4255,1,1,1,1,1,1,0,0,NaN,1,0,0,0,0,1,0,1,31 years old,Single Malt,52.4 % Vol.,Sherry Butt,0,1,519,0,€ 8143.45,10.06.2008,Ardbeg,1,0,04.11.1976,0,1,1,NaN,2397,NaN,1, France,0,0,0,0,164,700 ml,0,0,NaN,NaN
123,0,19 Mar 2010 5:02 pm,0,47,NaN,9,0,0,Gordon & MacPhail (GM),33,94.22,WB14561,0,0,1,0,0,0,0,0,NaN,0,0,0,0,0,1,0,1,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 10981.63,17.10.1986,Mortlach,0,0,17.10.1936,0,1,1,NaN,NaN,50 years old,0,NaN,0,0,0,0,47,50 ml 750 ml,0,0,Celtic Series - Book of Kells,Decanter
124,0,16 May 2012 11:03 pm,0,32,Wealth Solutions Exclusive,26,0,0,Distillery Bottling,60,94.21,WB32866,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.2 % Vol.,1st Fill Sherry Butt,0,0,400,0,€ 7024.00,13.02.2012,Glenfarclas,0,0,20.11.1953,0,0,1,NaN,1674,58 years old,0,NaN,0,0,0,0,32,50 ml 700 ml,0,0,Single Cask,NaN
125,0,10 Oct 2009 3:11 pm,0,27,NaN,30,0,0,Distillery Bottling,21,94.21,WB11136,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,232,0,€ 600.00,07.1993,Springbank,0,0,06.1970,0,0,0,NaN,1765,23 years old,0,NaN,0,0,0,0,27,700 ml,0,0,Local Barley,NaN
